	target_text	input_text	prefix
3434	Is this unit really that bad? Or was initial learning curve too steep? Cheers!	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3435	Why does the link here labeled MSDS include no MSDS? What's in this stuff anyway?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3436	is the actual lubricant teflon, ceramic, or graphite?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3437	Would this work as a rust prevenative on a reel mower?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3438	can you spray it on a bike if so what does it do	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3439	Can this be used as non-stick pan repair? Does it dry black?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3440	Can this spray be used on plastic surface (ex: headphone) to prevent dirt, dust, or fingerprint?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3441	do i need to degrease and clean the surface before application for maximum effect or would it be ok jist to spray ot on?	Looking for a better solution to keep equipment running smoothly, dirt and dust free? Oil based lubricants attract dirt, dust and form grime. And that makes for some time-consuming, extra cleanup. But with the WD-40 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray, you can use the Smart Straw to spray two ways. Simply flip it up for a precision stream and down for a regular spray action -- keeping your power tools running smoothly & with less friction.	ask_question
3442	Is it good for violin inspection? Any problem getting it into the f-holes?	"', ""<b>Description:</b><br> This mini USB endoscope is a true plug-and-play driver not installed, convenient detection equipment and a 10 mm camera ( 0.3937inch ). <br> It's a new electronic health and industrial pipeline detection products, which can capture the image, to the computer in real time video and photos, storage, printing,or uploaded to the internet.<br> You can use it to check, ear detection and so on.<br> <b><br> Specification:</b><br> Color: Black<br> Pixels: 300000 pixels<br> Lens: f 2.4<br> Cable length: <b>2m / 6.56ft</b><br> Image format: VGA<br> Image resolution: 640*480<br> Frame rate: 30 fps<br> USB interface: <b>USB 2.0</b><br> Waterproof level: IP66<br> Support systems: Windows 98 2000 XP WIN 7 (Note: The WIN 7 system needs a device driver in CD)<br> Camera size: Approx. 5 * 1cm / 1.97 * 0.4in (L*D)<br> Item weight: Approx. 66g / 2.3oz<br> Package size: Approx. 11.5 * 8.6 * 2.3cm / 4.5 * 3.4 * 0.9in<br> Package weight: Approx. 131g / 4.6oz<br> <br> <b>Package including:</b><br> 1 * DBPOWER 2M USB Endoscope<br> 1 * Software CD<br> 1 * User Manual<br> 1 * Box"	ask_question
3443	how do you get the download on computer to operate this	"', ""<b>Description:</b><br> This mini USB endoscope is a true plug-and-play driver not installed, convenient detection equipment and a 10 mm camera ( 0.3937inch ). <br> It's a new electronic health and industrial pipeline detection products, which can capture the image, to the computer in real time video and photos, storage, printing,or uploaded to the internet.<br> You can use it to check, ear detection and so on.<br> <b><br> Specification:</b><br> Color: Black<br> Pixels: 300000 pixels<br> Lens: f 2.4<br> Cable length: <b>2m / 6.56ft</b><br> Image format: VGA<br> Image resolution: 640*480<br> Frame rate: 30 fps<br> USB interface: <b>USB 2.0</b><br> Waterproof level: IP66<br> Support systems: Windows 98 2000 XP WIN 7 (Note: The WIN 7 system needs a device driver in CD)<br> Camera size: Approx. 5 * 1cm / 1.97 * 0.4in (L*D)<br> Item weight: Approx. 66g / 2.3oz<br> Package size: Approx. 11.5 * 8.6 * 2.3cm / 4.5 * 3.4 * 0.9in<br> Package weight: Approx. 131g / 4.6oz<br> <br> <b>Package including:</b><br> 1 * DBPOWER 2M USB Endoscope<br> 1 * Software CD<br> 1 * User Manual<br> 1 * Box"	ask_question
